date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-03-09,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,Lopburi Rice research Center,15.068,100.686,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-02,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-03,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-04,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-05,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-06,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-07,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-08,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-09,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-10,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-11,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-12,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-13,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-14,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-15,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-16,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-17,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-18,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-19,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-20,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-21,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-22,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-23,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-24,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-25,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-26,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-27,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-28,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-29,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-30,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-05-31,Lopburi Rice research Center,15.068,100.686,3868,0,0,30704,0,790,28861,6832,0,0,12137,9592
2015-06-01,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-02,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-03,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-04,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-05,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-06,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-07,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-08,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-09,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-10,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-11,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-12,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-13,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-14,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-15,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-16,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-17,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-18,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-19,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-20,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-21,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-22,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-23,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-24,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-25,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-26,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-27,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-28,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-29,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-06-30,Lopburi Rice research Center,15.068,100.686,4961,0,0,39372,0,1013,37008,8761,0,0,15564,12299
2015-07-01,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-02,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-03,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-04,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-05,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-06,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-07,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-08,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-09,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-10,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-11,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-12,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-13,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-14,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-15,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-16,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-17,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-18,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-19,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-20,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-21,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-22,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-23,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-24,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-25,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-26,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-27,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-28,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-29,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-30,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-07-31,Lopburi Rice research Center,15.068,100.686,6478,0,0,51418,0,1323,48331,11441,0,0,20325,16062
2015-08-01,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-02,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-03,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-04,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-05,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-06,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-07,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-08,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-09,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-10,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-11,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-12,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-13,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-14,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-15,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-16,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-17,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-18,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-19,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-20,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-21,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-22,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-23,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-24,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-25,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-26,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-27,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-28,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-29,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-30,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-08-31,Lopburi Rice research Center,15.068,100.686,6512,0,0,51683,0,1330,48579,11500,0,0,20430,16145
2015-09-01,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-02,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-03,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-04,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-05,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-06,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-07,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
2015-09-08,Lopburi Rice research Center,15.068,100.686,2712,0,0,21528,0,554,20235,4790,0,0,8510,6725
