date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
04/03/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,29.5,29.0,17.7,50.71,16.6,260.0,0.0
04/04/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,36.0,33.3,21.3,51.46,23.0,158.25,0.0
04/05/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,33.5,31.0,24.9,70.77,15.6,154.75,0.0
04/06/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,35.0,33.4,24.1,58.98,15.8,187.0,0.0
04/07/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,34.8,32.9,24.6,61.95,16.6,175.33,0.0
04/08/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,28.5,27.2,23.0,77.66,18.4,292.5,0.0
04/09/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,35.0,31.2,23.3,64.33,12.0,132.75,0.0
04/10/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,33.0,31.1,24.3,67.63,11.2,157.5,0.0
04/11/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,34.5,32.7,22.9,56.93,22.3,162.1,0.3
04/12/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,32.6,30.3,22.9,65.14,11.2,227.5,0.0
04/13/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,29.0,28.5,18.7,55.64,19.4,70.0,0.0
04/14/2015,Chachoengsao Rice research Center,13.873,100.951,27.0,33.5,30.6,14.7,38.8,15.8,58.5,0.0
04/15/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,33.0,30.5,17.2,45.93,19.8,57.0,0.0
04/16/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,35.0,32.9,22.9,56.41,16.7,203.1,0.0
04/17/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,34.6,33.1,23.5,57.96,19.4,186.5,0.0
04/18/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,32.0,31.2,24.0,65.53,20.3,182.5,0.0
04/19/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,35.0,33.3,24.4,60.12,18.5,187.13,0.0
04/20/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,34.0,32.3,25.2,66.52,19.4,185.25,0.0
04/21/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,38.0,35.7,19.9,40.61,16.6,235.6,0.0
04/22/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,36.4,33.7,22.0,51.41,14.8,213.67,0.0
04/23/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,26.0,26.0,21.5,76.31,20.3,77.5,0.0
04/24/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,34.5,32.6,21.9,53.66,11.7,235.25,0.0
04/25/2015,Chachoengsao Rice research Center,13.873,100.951,27.0,30.0,28.1,22.7,72.7,9.4,103.25,0.38
04/26/2015,Chachoengsao Rice research Center,13.873,100.951,27.6,35.0,32.5,22.5,56.95,18.6,56.5,0.2
04/27/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,34.4,31.7,22.9,60.17,13.0,283.67,0.0
04/28/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,31.5,30.2,25.0,73.8,13.8,122.5,0.0
04/29/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,34.5,32.2,23.7,61.42,21.3,204.88,1.36
04/30/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,32.3,31.2,24.9,69.92,11.2,162.75,0.0
05/01/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,36.6,34.8,22.2,48.9,20.3,226.4,0.0
05/02/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,35.8,33.7,23.8,57.61,17.0,197.83,0.0
05/03/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,32.5,31.5,25.5,70.87,9.4,120.0,0.0
05/04/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,33.5,31.4,25.1,69.66,14.7,127.75,4.8
05/05/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,32.9,32.0,25.9,70.64,12.9,142.75,0.0
05/06/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,36.5,34.3,23.6,54.22,17.6,200.8,0.0
05/07/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,35.7,33.7,25.5,63.07,16.7,188.0,1.5
05/08/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,31.5,30.7,26.0,75.97,13.0,117.5,0.0
05/09/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,35.2,33.1,23.8,59.12,29.7,188.5,0.0
05/10/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,34.0,31.8,25.2,68.77,14.7,161.75,0.0
05/11/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,35.6,33.6,24.4,59.45,18.5,177.7,0.0
05/12/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,35.0,33.3,25.5,64.35,19.2,182.33,4.0
05/13/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,31.5,30.2,24.0,69.31,10.3,157.5,0.0
05/14/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,33.0,31.5,23.9,64.56,21.4,181.75,0.0
05/15/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,33.0,31.0,23.6,65.05,13.8,263.5,0.0
05/16/2015,Chachoengsao Rice research Center,13.873,100.951,28.9,35.0,32.6,24.1,62.19,20.3,241.8,2.68
05/17/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,35.2,33.5,23.0,54.6,13.0,224.5,0.0
05/18/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,31.5,31.0,22.0,58.86,15.7,265.0,0.0
05/19/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,36.5,34.4,21.7,48.09,15.8,241.63,0.0
05/20/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,35.0,33.1,22.7,54.7,17.5,221.75,0.0
05/21/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,35.5,34.2,22.5,50.94,22.3,205.6,0.0
05/22/2015,Chachoengsao Rice research Center,13.873,100.951,32.0,34.7,33.4,23.2,55.09,27.0,202.33,0.0
05/23/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,32.5,32.0,22.5,57.3,17.5,205.0,0.0
05/24/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,35.5,34.1,23.2,53.4,24.1,195.0,0.0
05/25/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,34.0,33.1,22.1,52.98,18.5,221.5,0.3
05/26/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,35.0,33.5,23.5,56.3,28.8,193.7,0.0
05/27/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,35.0,33.1,21.9,52.12,17.5,228.17,0.0
05/28/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,31.5,30.5,23.2,65.66,11.2,170.0,0.0
05/29/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,36.0,33.9,22.6,52.09,18.4,209.88,0.0
05/30/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,34.0,32.6,21.6,52.52,13.0,233.25,0.0
05/31/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,36.2,34.7,22.2,48.57,21.4,249.7,0.0
06/01/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,37.1,35.3,21.7,45.82,19.4,259.7,0.0
06/02/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,35.9,33.8,21.9,50.15,20.4,262.67,0.0
06/03/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,31.5,30.5,24.5,70.53,7.6,98.5,0.0
06/04/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,36.0,33.0,24.4,61.68,18.4,179.25,1.07
06/05/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,35.0,32.8,24.0,60.7,8.5,220.5,0.0
06/06/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,37.0,35.4,22.0,46.29,14.9,243.6,0.0
06/07/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,36.1,33.6,23.0,55.59,13.9,249.67,0.1
06/08/2015,Chachoengsao Rice research Center,13.873,100.951,25.5,28.5,27.0,23.5,81.4,11.2,199.5,0.0
06/09/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,35.5,33.1,23.0,56.01,14.2,210.13,0.0
06/10/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,34.5,32.8,23.1,56.95,10.4,213.0,0.0
06/11/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,36.5,34.9,22.8,50.23,20.3,182.2,0.2
06/12/2015,Chachoengsao Rice research Center,13.873,100.951,31.5,35.0,33.5,23.4,55.76,13.2,243.33,0.0
06/13/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,30.5,29.0,24.2,75.81,6.5,137.5,0.0
06/14/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,35.5,33.0,23.1,56.68,18.5,281.14,11.1
06/15/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,32.5,30.3,23.1,65.8,8.5,141.0,0.0
06/16/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,31.2,30.1,24.3,71.48,15.8,183.1,5.81
06/17/2015,Chachoengsao Rice research Center,13.873,100.951,26.9,31.4,28.8,24.6,78.37,13.9,169.33,17.73
06/18/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,30.0,29.2,24.0,73.59,13.0,232.5,0.0
06/19/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,33.5,32.3,22.2,55.56,18.3,232.38,0.0
06/20/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,32.0,30.9,21.6,57.71,18.6,263.75,0.0
06/21/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,34.0,32.6,21.5,52.58,24.1,268.5,0.0
06/22/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,33.7,32.1,22.3,56.78,25.0,264.83,0.0
06/23/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,29.0,28.7,22.5,69.03,12.1,227.5,0.0
06/24/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,33.0,31.8,22.9,59.5,30.6,255.75,0.0
06/25/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,31.5,29.9,22.9,66.64,20.5,228.0,0.0
06/26/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,31.5,30.7,21.6,58.44,21.4,216.8,0.0
06/27/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,30.6,29.2,23.4,71.37,25.0,218.5,12.13
06/28/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,30.0,29.2,23.5,71.31,7.4,196.5,0.0
06/29/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,34.0,32.1,22.1,55.81,18.5,235.75,0.0
06/30/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,33.5,31.7,21.1,53.58,16.8,274.75,0.0
07/01/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,34.5,33.2,22.3,53.07,22.3,244.6,0.0
07/02/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,34.6,32.7,22.3,54.75,20.4,261.83,0.0
07/03/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,32.0,31.0,22.7,61.63,18.6,242.5,0.0
07/04/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,36.0,33.9,21.8,49.86,27.7,272.5,0.0
07/05/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,33.5,32.0,22.6,57.63,25.9,222.25,0.0
07/06/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,34.0,32.2,23.3,59.74,18.5,234.1,0.0
07/07/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,35.0,33.4,23.8,57.84,20.5,240.17,0.0
07/08/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,31.5,30.7,23.5,65.4,9.2,282.5,0.0
07/09/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,32.5,31.6,22.8,59.55,21.2,260.0,0.14
07/10/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,32.0,30.7,21.9,59.51,21.3,254.5,0.0
07/11/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,35.5,33.6,22.5,52.66,25.0,235.3,0.0
07/12/2015,Chachoengsao Rice research Center,13.873,100.951,30.5,33.7,32.7,22.5,55.17,21.4,254.83,0.0
07/13/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,32.0,31.5,22.7,59.89,13.9,222.5,0.0
07/14/2015,Chachoengsao Rice research Center,13.873,100.951,31.0,34.0,33.1,22.9,55.1,20.3,220.63,0.0
07/15/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,33.0,31.7,23.3,61.22,17.6,206.0,0.0
07/16/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,33.1,31.7,23.2,61.15,23.2,200.2,0.4
07/17/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,33.0,30.9,24.0,67.31,23.2,187.67,0.0
07/18/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,30.5,29.7,24.2,72.53,19.4,205.0,0.0
07/19/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,32.0,31.0,23.8,65.75,18.5,201.75,2.0
07/20/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,30.0,28.8,24.0,75.53,16.6,195.5,0.24
07/21/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,31.5,30.8,23.3,64.32,28.8,193.5,0.0
07/22/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,32.9,31.1,22.7,61.17,14.8,187.33,0.0
07/23/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,31.0,30.2,24.0,69.47,11.2,207.5,0.0
07/24/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,34.5,32.9,21.0,50.56,17.5,240.63,0.0
07/25/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,33.5,32.0,21.2,52.99,16.6,239.5,0.0
07/26/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,34.2,32.2,22.0,55.91,19.5,197.5,0.0
07/27/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,32.7,31.3,22.5,60.26,17.5,181.33,0.0
07/28/2015,Chachoengsao Rice research Center,13.873,100.951,27.0,28.5,27.7,24.2,81.37,8.3,127.5,0.0
07/29/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,32.9,30.2,23.8,69.79,23.2,163.63,0.5
07/30/2015,Chachoengsao Rice research Center,13.873,100.951,24.0,28.5,26.3,23.7,85.63,12.1,108.75,0.0
07/31/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,31.5,29.5,23.4,70.12,16.6,173.5,0.0
08/01/2015,Chachoengsao Rice research Center,13.873,100.951,27.0,32.0,30.5,23.0,64.99,16.6,198.8,0.1
08/02/2015,Chachoengsao Rice research Center,13.873,100.951,26.0,30.5,28.9,24.1,75.98,18.5,162.17,0.5
08/03/2015,Chachoengsao Rice research Center,13.873,100.951,26.5,28.5,27.5,24.2,82.61,7.6,127.5,0.0
08/04/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,31.5,30.4,22.0,61.29,20.4,242.63,0.0
08/05/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,31.0,29.8,22.9,66.79,16.6,198.5,0.0
08/06/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,33.0,31.3,22.5,59.73,18.5,214.5,0.0
08/07/2015,Chachoengsao Rice research Center,13.873,100.951,29.5,33.0,31.4,22.6,59.8,13.9,238.67,0.0
08/08/2015,Chachoengsao Rice research Center,13.873,100.951,30.0,30.0,30.0,22.2,63.24,9.4,247.5,0.0
08/09/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,33.5,31.6,22.0,56.89,19.5,244.5,0.0
08/10/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,32.0,30.7,22.0,60.1,10.3,248.25,0.0
08/11/2015,Chachoengsao Rice research Center,13.873,100.951,29.0,34.0,32.1,22.8,58.03,15.1,229.1,0.0
08/12/2015,Chachoengsao Rice research Center,13.873,100.951,27.5,33.1,30.5,23.6,67.46,13.9,251.33,0.0
08/13/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,30.0,29.0,24.5,76.88,7.6,137.5,0.0
08/14/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,34.2,32.3,22.8,58.14,18.4,211.88,0.0
08/15/2015,Chachoengsao Rice research Center,13.873,100.951,28.5,33.0,30.8,24.8,71.07,8.5,196.25,0.0
08/16/2015,Chachoengsao Rice research Center,13.873,100.951,28.0,34.5,32.4,23.6,60.88,19.4,185.9,0.0
