date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
01/29/2015,Nong Khai Rice research Center,18.163,103.169,18.0,32.0,26.2,16.5,57.58,5.1,195.88,0.0
01/30/2015,Nong Khai Rice research Center,18.163,103.169,19.0,25.0,22.1,16.4,70.86,7.6,155.0,0.0
01/31/2015,Nong Khai Rice research Center,18.163,103.169,20.0,30.0,26.2,16.2,55.43,8.3,90.9,0.0
02/01/2015,Nong Khai Rice research Center,18.163,103.169,20.0,30.0,25.3,15.9,56.88,12.1,128.33,0.0
02/02/2015,Nong Khai Rice research Center,18.163,103.169,19.0,28.4,24.0,14.5,56.21,8.1,146.17,0.0
02/03/2015,Nong Khai Rice research Center,18.163,103.169,22.0,22.0,22.0,16.0,68.77,3.6,120.0,0.0
02/04/2015,Nong Khai Rice research Center,18.163,103.169,20.0,30.0,25.4,17.4,62.25,8.2,122.0,0.0
02/05/2015,Nong Khai Rice research Center,18.163,103.169,20.0,25.0,22.4,15.8,66.52,11.2,62.5,0.0
02/06/2015,Nong Khai Rice research Center,18.163,103.169,18.0,26.0,22.7,13.6,57.41,11.2,145.2,0.0
02/07/2015,Nong Khai Rice research Center,18.163,103.169,18.0,26.3,22.2,13.9,60.17,7.6,112.83,0.0
02/08/2015,Nong Khai Rice research Center,18.163,103.169,19.0,21.0,20.0,15.0,73.1,11.2,225.0,0.0
02/09/2015,Nong Khai Rice research Center,18.163,103.169,17.0,27.0,23.3,13.7,56.46,9.5,128.13,0.0
02/10/2015,Nong Khai Rice research Center,18.163,103.169,18.0,24.0,20.7,13.9,65.73,7.6,112.5,0.0
02/11/2015,Nong Khai Rice research Center,18.163,103.169,19.0,29.0,24.9,16.4,60.98,8.1,149.63,0.0
02/12/2015,Nong Khai Rice research Center,18.163,103.169,21.0,27.0,24.2,16.9,64.16,11.2,103.67,0.0
02/13/2015,Nong Khai Rice research Center,18.163,103.169,20.0,21.0,20.5,16.0,75.44,11.2,105.0,0.0
02/14/2015,Nong Khai Rice research Center,18.163,103.169,21.0,28.0,24.2,19.8,77.34,7.6,121.88,0.0
02/15/2015,Nong Khai Rice research Center,18.163,103.169,21.0,26.0,23.5,19.9,80.49,3.6,222.0,0.0
02/16/2015,Nong Khai Rice research Center,18.163,103.169,22.0,31.0,27.3,20.1,65.05,8.2,182.7,19.0
02/17/2015,Nong Khai Rice research Center,18.163,103.169,22.0,25.9,23.1,20.2,83.96,7.6,271.83,2.76
02/18/2015,Nong Khai Rice research Center,18.163,103.169,23.0,24.0,23.5,21.5,88.56,3.6,230.0,0.0
02/19/2015,Nong Khai Rice research Center,18.163,103.169,22.0,29.0,25.4,20.7,75.95,3.6,148.88,0.0
02/20/2015,Nong Khai Rice research Center,18.163,103.169,23.0,27.0,24.7,20.9,79.82,6.2,223.0,3.0
02/21/2015,Nong Khai Rice research Center,18.163,103.169,22.0,32.0,28.0,21.3,67.96,7.6,182.56,1.0
02/22/2015,Nong Khai Rice research Center,18.163,103.169,24.0,29.6,27.0,22.2,75.71,7.6,106.83,0.0
02/23/2015,Nong Khai Rice research Center,18.163,103.169,21.0,22.0,21.5,20.0,91.23,3.6,135.0,0.0
02/24/2015,Nong Khai Rice research Center,18.163,103.169,23.0,34.0,29.2,20.8,61.51,8.5,204.88,0.0
02/25/2015,Nong Khai Rice research Center,18.163,103.169,22.0,30.0,26.0,18.5,64.15,4.0,281.75,0.0
02/26/2015,Nong Khai Rice research Center,18.163,103.169,24.0,35.0,31.0,18.8,48.72,7.6,162.6,0.0
02/27/2015,Nong Khai Rice research Center,18.163,103.169,24.0,33.4,29.3,20.2,59.11,4.0,213.67,0.0
02/28/2015,Nong Khai Rice research Center,18.163,103.169,26.0,28.0,27.0,17.0,55.23,3.6,350.0,0.0
03/01/2015,Nong Khai Rice research Center,18.163,103.169,23.0,35.0,30.2,18.6,50.51,8.4,147.33,0.0
03/02/2015,Nong Khai Rice research Center,18.163,103.169,24.0,31.4,27.8,20.0,63.09,6.4,125.17,0.0
03/03/2015,Nong Khai Rice research Center,18.163,103.169,24.0,26.0,25.0,21.0,78.65,3.6,290.0,0.0
03/04/2015,Nong Khai Rice research Center,18.163,103.169,25.0,35.0,30.5,22.3,62.69,7.6,206.71,0.0
03/05/2015,Nong Khai Rice research Center,18.163,103.169,24.0,32.0,28.2,22.9,74.12,3.6,288.75,0.0
03/06/2015,Nong Khai Rice research Center,18.163,103.169,25.0,35.6,30.6,21.5,59.95,5.1,179.43,0.0
03/07/2015,Nong Khai Rice research Center,18.163,103.169,28.0,33.9,30.4,21.9,61.37,4.0,132.4,0.0
03/08/2015,Nong Khai Rice research Center,18.163,103.169,26.0,28.0,27.0,22.5,76.47,7.6,190.0,0.0
03/09/2015,Nong Khai Rice research Center,18.163,103.169,26.0,35.0,31.3,23.2,63.07,4.8,239.13,0.0
03/10/2015,Nong Khai Rice research Center,18.163,103.169,28.0,31.0,29.2,22.7,68.32,11.2,152.0,0.0
03/11/2015,Nong Khai Rice research Center,18.163,103.169,24.0,31.7,28.4,22.5,70.85,11.2,138.44,0.0
03/12/2015,Nong Khai Rice research Center,18.163,103.169,25.0,31.0,28.5,22.2,69.26,6.1,81.17,0.0
03/13/2015,Nong Khai Rice research Center,18.163,103.169,25.0,27.0,26.0,20.0,69.68,3.6,200.0,0.0
03/14/2015,Nong Khai Rice research Center,18.163,103.169,26.0,34.0,30.4,23.5,66.92,11.2,93.88,0.0
03/15/2015,Nong Khai Rice research Center,18.163,103.169,25.0,30.0,27.4,23.2,78.46,5.1,142.5,0.0
03/16/2015,Nong Khai Rice research Center,18.163,103.169,25.0,34.6,31.1,22.8,62.41,6.4,122.75,0.0
03/17/2015,Nong Khai Rice research Center,18.163,103.169,24.0,33.3,28.7,22.6,70.78,4.8,187.33,0.0
03/18/2015,Nong Khai Rice research Center,18.163,103.169,25.0,26.0,25.5,21.0,76.23,3.6,90.0,0.0
03/19/2015,Nong Khai Rice research Center,18.163,103.169,27.0,36.0,32.2,23.8,62.05,5.1,203.63,0.0
03/20/2015,Nong Khai Rice research Center,18.163,103.169,27.0,33.0,29.9,23.6,70.15,5.6,61.5,0.0
03/21/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.0,30.5,23.1,65.03,18.4,155.9,0.0
03/22/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.5,28.3,21.4,66.74,7.6,106.0,0.0
03/23/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,22.0,76.39,3.6,90.0,0.0
03/24/2015,Nong Khai Rice research Center,18.163,103.169,22.0,26.0,23.5,20.4,82.71,11.2,128.29,9.34
03/25/2015,Nong Khai Rice research Center,18.163,103.169,24.0,29.0,26.7,20.0,67.75,7.6,210.25,0.0
03/26/2015,Nong Khai Rice research Center,18.163,103.169,24.0,31.0,28.4,19.7,59.66,15.0,216.6,0.0
03/27/2015,Nong Khai Rice research Center,18.163,103.169,24.0,30.6,27.9,18.5,57.36,6.2,227.5,0.0
03/28/2015,Nong Khai Rice research Center,18.163,103.169,25.0,27.0,26.0,20.0,69.68,3.6,200.0,0.0
03/29/2015,Nong Khai Rice research Center,18.163,103.169,25.0,32.6,30.2,20.9,58.41,8.1,132.0,0.0
03/30/2015,Nong Khai Rice research Center,18.163,103.169,24.0,29.0,26.4,19.2,64.91,11.2,199.5,0.0
03/31/2015,Nong Khai Rice research Center,18.163,103.169,24.0,35.0,30.7,21.2,57.93,25.9,153.2,0.0
04/01/2015,Nong Khai Rice research Center,18.163,103.169,25.0,37.0,32.0,22.2,59.18,12.1,171.1,0.0
04/02/2015,Nong Khai Rice research Center,18.163,103.169,25.0,35.3,30.4,19.6,54.58,9.4,285.17,0.0
04/03/2015,Nong Khai Rice research Center,18.163,103.169,24.0,26.0,25.0,20.0,73.95,3.6,135.0,0.0
04/04/2015,Nong Khai Rice research Center,18.163,103.169,25.0,37.0,32.6,20.9,52.43,5.9,226.88,0.0
04/05/2015,Nong Khai Rice research Center,18.163,103.169,26.0,32.0,29.0,20.3,59.76,3.6,193.25,0.0
04/06/2015,Nong Khai Rice research Center,18.163,103.169,28.0,37.4,33.9,22.1,51.08,5.8,164.0,0.0
04/07/2015,Nong Khai Rice research Center,18.163,103.169,28.0,36.6,33.1,23.4,57.57,11.2,102.33,0.0
04/08/2015,Nong Khai Rice research Center,18.163,103.169,26.0,29.0,27.5,21.0,68.01,3.6,135.0,0.0
04/09/2015,Nong Khai Rice research Center,18.163,103.169,27.0,34.0,30.9,20.7,55.05,7.6,109.57,0.0
04/10/2015,Nong Khai Rice research Center,18.163,103.169,27.0,32.0,30.1,22.1,63.05,8.6,89.0,0.0
04/11/2015,Nong Khai Rice research Center,18.163,103.169,23.0,25.0,23.9,21.1,84.17,11.2,162.3,1.27
04/12/2015,Nong Khai Rice research Center,18.163,103.169,24.0,28.9,26.8,19.3,64.27,11.7,85.83,0.0
04/13/2015,Nong Khai Rice research Center,18.163,103.169,24.0,27.0,25.5,20.5,74.31,7.6,90.0,0.0
04/14/2015,Nong Khai Rice research Center,18.163,103.169,21.0,30.2,25.8,10.5,39.8,7.6,258.0,0.0
04/15/2015,Nong Khai Rice research Center,18.163,103.169,21.0,26.5,24.2,14.1,53.54,3.6,241.0,0.0
04/16/2015,Nong Khai Rice research Center,18.163,103.169,23.0,35.7,30.9,17.4,46.66,7.6,209.22,0.0
04/17/2015,Nong Khai Rice research Center,18.163,103.169,25.0,35.3,30.7,19.6,53.14,4.8,265.5,0.0
04/18/2015,Nong Khai Rice research Center,18.163,103.169,27.0,27.0,27.0,22.0,74.14,3.6,360.0,0.0
04/19/2015,Nong Khai Rice research Center,18.163,103.169,27.0,37.8,33.4,22.5,55.44,7.1,273.33,0.0
04/20/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,31.9,21.5,55.63,3.6,206.5,0.0
04/21/2015,Nong Khai Rice research Center,18.163,103.169,28.0,40.0,36.1,20.6,42.04,7.6,138.0,0.0
04/22/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,28.4,21.2,65.17,11.7,85.83,0.0
04/23/2015,Nong Khai Rice research Center,18.163,103.169,23.0,25.0,24.0,20.5,81.16,7.6,300.0,0.0
04/24/2015,Nong Khai Rice research Center,18.163,103.169,28.0,34.0,31.5,21.1,54.43,7.9,127.83,0.0
04/25/2015,Nong Khai Rice research Center,18.163,103.169,24.0,28.3,26.1,22.1,79.05,5.1,340.5,0.0
04/26/2015,Nong Khai Rice research Center,18.163,103.169,25.0,31.0,28.3,21.7,68.25,5.9,231.38,0.0
04/27/2015,Nong Khai Rice research Center,18.163,103.169,27.0,33.8,30.6,21.5,58.94,7.6,141.5,0.0
04/28/2015,Nong Khai Rice research Center,18.163,103.169,27.0,29.0,28.0,22.0,70.06,11.2,295.0,0.0
04/29/2015,Nong Khai Rice research Center,18.163,103.169,27.0,37.0,33.0,22.2,54.18,6.2,169.75,0.0
04/30/2015,Nong Khai Rice research Center,18.163,103.169,30.0,30.4,30.2,23.0,65.43,7.6,138.0,0.0
05/01/2015,Nong Khai Rice research Center,18.163,103.169,27.0,36.7,32.5,23.0,58.37,9.1,201.13,0.0
05/02/2015,Nong Khai Rice research Center,18.163,103.169,28.0,36.4,32.2,23.2,60.0,4.4,124.17,0.0
05/03/2015,Nong Khai Rice research Center,18.163,103.169,28.0,29.0,28.5,23.0,72.21,3.6,115.0,0.0
05/04/2015,Nong Khai Rice research Center,18.163,103.169,28.0,38.0,33.6,23.4,56.65,7.9,173.86,0.0
05/05/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,32.0,22.4,57.49,4.2,332.0,0.0
05/06/2015,Nong Khai Rice research Center,18.163,103.169,26.0,36.9,32.6,23.4,60.28,7.6,188.0,0.0
05/07/2015,Nong Khai Rice research Center,18.163,103.169,27.0,37.2,32.4,23.9,62.11,6.8,175.67,0.0
05/08/2015,Nong Khai Rice research Center,18.163,103.169,28.0,30.0,29.0,22.5,68.05,3.6,65.0,0.0
05/09/2015,Nong Khai Rice research Center,18.163,103.169,25.0,35.2,31.1,22.2,60.54,7.6,213.5,0.0
05/10/2015,Nong Khai Rice research Center,18.163,103.169,26.0,31.0,29.2,23.1,70.18,7.4,159.25,0.0
05/11/2015,Nong Khai Rice research Center,18.163,103.169,29.0,36.0,34.0,23.6,54.83,8.3,190.0,0.0
05/12/2015,Nong Khai Rice research Center,18.163,103.169,28.0,34.0,31.7,24.1,64.77,7.6,128.67,28.4
05/13/2015,Nong Khai Rice research Center,18.163,103.169,26.0,28.0,27.0,24.0,83.84,3.6,135.0,0.0
05/14/2015,Nong Khai Rice research Center,18.163,103.169,29.0,35.0,32.1,25.0,67.35,11.2,194.0,0.0
05/15/2015,Nong Khai Rice research Center,18.163,103.169,28.0,30.6,29.4,24.7,76.35,3.6,161.5,0.0
05/16/2015,Nong Khai Rice research Center,18.163,103.169,27.0,36.0,33.0,24.7,62.82,12.6,228.63,0.2
05/17/2015,Nong Khai Rice research Center,18.163,103.169,26.0,33.2,30.0,23.9,70.67,4.8,200.67,0.0
05/18/2015,Nong Khai Rice research Center,18.163,103.169,27.0,28.0,27.5,24.0,81.3,3.6,170.0,0.0
05/19/2015,Nong Khai Rice research Center,18.163,103.169,27.0,34.0,30.9,24.6,69.57,7.6,187.14,0.0
05/20/2015,Nong Khai Rice research Center,18.163,103.169,30.0,33.0,31.3,24.2,66.29,3.6,147.67,0.0
05/21/2015,Nong Khai Rice research Center,18.163,103.169,29.0,36.1,33.1,24.4,61.04,11.2,164.11,0.0
05/22/2015,Nong Khai Rice research Center,18.163,103.169,28.0,34.9,31.8,23.7,63.21,11.2,166.83,0.0
05/23/2015,Nong Khai Rice research Center,18.163,103.169,29.0,30.0,29.5,25.0,76.84,3.6,115.0,0.0
05/24/2015,Nong Khai Rice research Center,18.163,103.169,30.0,35.0,33.0,24.3,60.61,7.6,199.29,0.0
05/25/2015,Nong Khai Rice research Center,18.163,103.169,28.0,33.0,30.8,24.9,71.3,5.4,142.5,0.0
05/26/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,31.9,25.1,68.0,7.6,210.0,0.0
05/27/2015,Nong Khai Rice research Center,18.163,103.169,24.0,30.4,26.7,24.2,86.86,4.6,246.17,1.17
05/28/2015,Nong Khai Rice research Center,18.163,103.169,26.0,29.0,27.5,23.0,76.55,3.6,350.0,0.0
05/29/2015,Nong Khai Rice research Center,18.163,103.169,28.0,36.0,33.1,24.8,62.25,7.1,161.63,0.0
05/30/2015,Nong Khai Rice research Center,18.163,103.169,29.0,34.0,31.9,24.3,64.76,5.7,252.0,0.0
05/31/2015,Nong Khai Rice research Center,18.163,103.169,29.0,36.0,33.3,25.1,62.88,18.4,197.9,0.0
06/01/2015,Nong Khai Rice research Center,18.163,103.169,29.0,37.0,33.2,24.0,59.02,11.8,228.7,3.0
06/02/2015,Nong Khai Rice research Center,18.163,103.169,28.0,33.7,30.6,24.0,68.04,7.6,174.33,0.0
06/03/2015,Nong Khai Rice research Center,18.163,103.169,26.0,28.0,27.0,23.5,81.53,3.6,190.0,0.0
06/04/2015,Nong Khai Rice research Center,18.163,103.169,27.0,35.0,32.0,23.8,62.43,6.1,208.0,0.0
06/05/2015,Nong Khai Rice research Center,18.163,103.169,30.0,34.0,32.1,24.5,64.95,8.0,271.5,0.0
06/06/2015,Nong Khai Rice research Center,18.163,103.169,29.0,38.0,34.7,24.8,57.49,7.6,247.0,6.0
06/07/2015,Nong Khai Rice research Center,18.163,103.169,27.9,32.0,29.6,24.9,76.01,7.6,139.5,23.0
06/08/2015,Nong Khai Rice research Center,18.163,103.169,25.0,25.0,25.0,24.0,94.19,3.6,200.0,0.0
06/09/2015,Nong Khai Rice research Center,18.163,103.169,25.0,33.0,30.1,23.9,69.95,7.6,225.25,0.0
06/10/2015,Nong Khai Rice research Center,18.163,103.169,28.0,31.0,29.8,25.0,76.24,3.6,218.33,0.0
06/11/2015,Nong Khai Rice research Center,18.163,103.169,29.0,36.1,33.4,24.2,59.26,5.3,173.5,0.0
06/12/2015,Nong Khai Rice research Center,18.163,103.169,26.0,32.8,29.6,24.6,75.04,4.8,212.67,0.0
06/13/2015,Nong Khai Rice research Center,18.163,103.169,27.0,27.0,27.0,24.0,83.68,3.6,360.0,0.0
06/14/2015,Nong Khai Rice research Center,18.163,103.169,27.0,35.0,31.6,23.6,63.07,7.6,190.25,0.0
06/15/2015,Nong Khai Rice research Center,18.163,103.169,25.0,28.0,26.4,24.0,86.73,3.6,132.0,0.0
06/16/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,31.8,24.3,65.24,7.6,191.0,10.0
06/17/2015,Nong Khai Rice research Center,18.163,103.169,27.0,32.8,29.9,24.3,72.52,7.6,213.33,0.0
06/18/2015,Nong Khai Rice research Center,18.163,103.169,30.0,30.0,30.0,25.0,74.63,3.6,140.0,0.0
06/19/2015,Nong Khai Rice research Center,18.163,103.169,29.0,34.0,32.1,24.9,66.39,8.7,307.33,0.0
06/20/2015,Nong Khai Rice research Center,18.163,103.169,29.0,33.0,31.1,24.0,66.57,7.6,193.5,0.0
06/21/2015,Nong Khai Rice research Center,18.163,103.169,27.0,35.8,32.5,24.9,65.91,14.8,262.6,0.0
06/22/2015,Nong Khai Rice research Center,18.163,103.169,30.0,34.0,32.2,23.2,59.15,14.8,244.17,0.0
06/23/2015,Nong Khai Rice research Center,18.163,103.169,29.0,30.0,29.5,24.0,72.38,3.6,155.0,0.0
06/24/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.0,30.6,23.4,65.89,14.8,214.5,2.0
06/25/2015,Nong Khai Rice research Center,18.163,103.169,28.0,31.0,29.5,23.3,69.31,11.2,183.5,0.0
06/26/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.1,30.9,23.4,65.0,7.6,196.75,1.0
06/27/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.1,30.1,23.9,69.66,9.6,166.4,0.4
06/28/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,24.0,86.22,3.6,350.0,0.0
06/29/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,32.4,23.2,59.04,11.2,191.0,0.0
06/30/2015,Nong Khai Rice research Center,18.163,103.169,30.0,32.3,31.3,21.9,57.34,11.3,245.25,0.0
07/01/2015,Nong Khai Rice research Center,18.163,103.169,29.0,37.0,34.5,21.9,48.69,18.4,226.9,0.0
07/02/2015,Nong Khai Rice research Center,18.163,103.169,30.0,36.9,33.5,22.1,52.13,14.8,210.33,0.0
07/03/2015,Nong Khai Rice research Center,18.163,103.169,30.0,33.0,31.5,22.5,59.04,11.2,165.0,0.0
07/04/2015,Nong Khai Rice research Center,18.163,103.169,30.0,37.0,34.6,22.7,51.03,11.2,222.38,0.0
07/05/2015,Nong Khai Rice research Center,18.163,103.169,29.0,33.0,31.4,24.1,65.66,7.6,45.25,0.0
07/06/2015,Nong Khai Rice research Center,18.163,103.169,28.0,37.0,33.2,23.4,57.91,7.6,247.8,1.0
07/07/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.0,30.2,24.7,72.69,5.9,98.0,4.0
07/08/2015,Nong Khai Rice research Center,18.163,103.169,25.0,25.0,25.0,23.5,91.44,7.6,195.0,0.0
07/09/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,31.4,24.1,65.94,11.2,205.0,0.0
07/10/2015,Nong Khai Rice research Center,18.163,103.169,26.0,29.0,27.9,23.3,76.13,7.6,212.25,0.0
07/11/2015,Nong Khai Rice research Center,18.163,103.169,29.0,36.1,33.2,24.3,60.4,7.6,176.78,0.0
07/12/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.2,28.0,24.8,82.84,7.6,121.6,0.0
07/13/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,25.0,91.54,7.6,195.0,0.0
07/14/2015,Nong Khai Rice research Center,18.163,103.169,27.0,32.6,30.5,25.0,72.82,7.6,162.63,0.0
07/15/2015,Nong Khai Rice research Center,18.163,103.169,26.0,28.0,26.9,25.6,92.12,3.6,80.25,9.0
07/16/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,28.0,25.0,83.84,7.6,199.0,9.52
07/17/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,28.0,24.5,81.73,8.1,191.33,24.0
07/18/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,25.0,91.54,3.6,160.0,0.0
07/19/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,27.3,24.9,86.93,11.2,199.25,1.23
07/20/2015,Nong Khai Rice research Center,18.163,103.169,25.0,26.0,25.3,24.8,97.22,7.6,216.25,15.14
07/21/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,28.4,25.0,82.02,7.1,147.9,5.22
07/22/2015,Nong Khai Rice research Center,18.163,103.169,25.0,28.5,26.7,24.0,85.12,4.0,126.17,6.9
07/23/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,23.5,83.77,3.6,180.0,0.0
07/24/2015,Nong Khai Rice research Center,18.163,103.169,24.0,25.3,24.9,23.4,91.91,4.2,175.0,6.56
07/25/2015,Nong Khai Rice research Center,18.163,103.169,25.0,27.0,25.8,23.6,87.67,3.6,171.0,0.67
07/26/2015,Nong Khai Rice research Center,18.163,103.169,25.0,31.0,27.8,23.3,77.49,14.8,189.1,8.94
07/27/2015,Nong Khai Rice research Center,18.163,103.169,25.0,28.1,26.7,23.4,82.42,7.9,188.83,2.66
07/28/2015,Nong Khai Rice research Center,18.163,103.169,26.0,27.0,26.5,24.0,86.22,3.6,135.0,0.0
07/29/2015,Nong Khai Rice research Center,18.163,103.169,25.0,29.0,27.2,23.9,82.86,7.6,184.75,4.0
07/30/2015,Nong Khai Rice research Center,18.163,103.169,24.0,27.0,25.0,22.8,87.95,3.6,186.5,1.87
07/31/2015,Nong Khai Rice research Center,18.163,103.169,24.0,29.0,27.0,24.1,84.63,5.7,153.3,3.01
08/01/2015,Nong Khai Rice research Center,18.163,103.169,24.5,28.0,26.3,24.2,88.71,7.6,219.7,6.23
08/02/2015,Nong Khai Rice research Center,18.163,103.169,25.0,27.0,25.7,24.1,90.54,8.5,190.17,14.51
08/03/2015,Nong Khai Rice research Center,18.163,103.169,24.0,25.0,24.5,24.0,97.1,3.6,170.0,0.0
08/04/2015,Nong Khai Rice research Center,18.163,103.169,25.0,31.0,27.9,23.7,78.49,4.6,200.88,0.0
08/05/2015,Nong Khai Rice research Center,18.163,103.169,25.0,28.0,26.3,23.7,85.91,7.6,144.5,1.26
08/06/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.1,28.6,24.6,79.33,5.8,156.8,3.0
08/07/2015,Nong Khai Rice research Center,18.163,103.169,27.0,29.0,28.4,24.9,81.36,8.5,110.17,0.0
08/08/2015,Nong Khai Rice research Center,18.163,103.169,28.0,29.0,28.5,24.5,79.13,3.6,115.0,0.0
08/09/2015,Nong Khai Rice research Center,18.163,103.169,26.0,34.0,30.5,24.4,71.08,7.6,189.75,0.0
08/10/2015,Nong Khai Rice research Center,18.163,103.169,28.0,32.0,30.2,25.6,76.89,4.8,147.25,0.0
08/11/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,32.3,25.1,66.63,6.9,166.2,0.0
08/12/2015,Nong Khai Rice research Center,18.163,103.169,26.0,32.0,29.3,24.2,74.73,7.6,201.5,0.0
08/13/2015,Nong Khai Rice research Center,18.163,103.169,27.0,28.0,27.5,24.0,81.3,3.6,170.0,0.0
08/14/2015,Nong Khai Rice research Center,18.163,103.169,27.0,33.0,30.4,24.9,73.19,4.8,217.25,0.0
08/15/2015,Nong Khai Rice research Center,18.163,103.169,26.0,29.2,28.0,24.0,78.94,7.6,255.0,0.0
08/16/2015,Nong Khai Rice research Center,18.163,103.169,27.0,35.0,31.1,24.1,67.3,11.2,209.44,0.0
08/17/2015,Nong Khai Rice research Center,18.163,103.169,29.0,33.8,31.8,24.7,66.53,7.6,142.5,0.0
08/18/2015,Nong Khai Rice research Center,18.163,103.169,28.0,29.0,28.5,24.5,79.13,3.6,300.0,0.0
08/19/2015,Nong Khai Rice research Center,18.163,103.169,28.0,35.0,31.9,24.1,64.11,7.6,273.88,0.0
08/20/2015,Nong Khai Rice research Center,18.163,103.169,26.0,30.0,27.7,25.1,85.95,6.1,174.75,0.0
